brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,latest_price_range,old_price,discount,star_rating,ratings,reviews
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,Casual,14,1,Yes,No,963.91,[687.5 - 1375.0],1284.75,24,0,0,0
dell,Inspiron,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,Casual,16,0,Yes,No,1005.09,[687.5 - 1375.0],1149.21,12,4.4,16,3
dell,Inspiron,Intel,Core i7,11th,16,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,No,No,1210.97,[687.5 - 1375.0],1558.25,22,0,0,0
dell,Inspiron,Intel,Core i7,11th,16,DDR4,512,0,Windows,64-bit,4,Casual,16,1,No,No,1210.97,[687.5 - 1375.0],1558.25,22,0,0,0
dell,Ryzen,AMD,Ryzen 3,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,No,No,484.32,[0.0 - 687.5],649.63,25,4.6,7,0
dell,Ryzen,AMD,Ryzen 5,11th,4,DDR4,1024,0,Windows,32-bit,0,Casual,14,0,No,No,701.22,[687.5 - 1375.0],955.55,26,4.7,3,1
dell,Ryzen,AMD,Ryzen 5,11th,4,DDR4,256,1024,Windows,32-bit,0,Casual,15.6,0,No,No,629.65,[0.0 - 687.5],806.1,21,0,0,0
dell,Ryzen,AMD,Ryzen 5,11th,4,DDR4,512,0,Windows,64-bit,4,Casual,16,1,No,No,1198.01,[687.5 - 1375.0],1231.45,2,0,0,0
dell,Ryzen,AMD,Ryzen 7,11th,16,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,No,No,1138.31,[687.5 - 1375.0],1496.19,23,0,0,0
dell,Vostro,AMD,Ryzen 3,11th,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,491.58,[0.0 - 687.5],618.93,20,0,0,0
dell,Vostro,AMD,Ryzen 3,11th,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,14,1,No,Yes,435.87,[0.0 - 687.5],613.43,28,4.1,59,12
dell,Vostro,AMD,Ryzen 5,11th,8,DDR4,256,0,Windows,64-bit,0,Casual,14,1,No,Yes,508.54,[0.0 - 687.5],721.57,29,4.3,939,107
dell,Vostro,AMD,Ryzen 5,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,538.82,[0.0 - 687.5],705.9,23,4.3,8,2
dell,Vostro,AMD,Ryzen 5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,0,No,No,575.15,[0.0 - 687.5],747.73,23,2.5,2,1
dell,Vostro,AMD,Ryzen 5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,No,720.48,[687.5 - 1375.0],739.49,2,4.6,74,18
dell,Vostro,AMD,Ryzen 5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,720.48,[687.5 - 1375.0],794.07,9,0,0,0
dell,Vostro,Intel,Core i3,10th,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,447.98,[0.0 - 687.5],491.87,8,4.3,1178,137
dell,Vostro,Intel,Core i3,10th,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,501.27,[0.0 - 687.5],629.48,20,4.2,56,7
dell,Vostro,Intel,Core i3,10th,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,536.39,[0.0 - 687.5],700.71,23,0,0,0
dell,Vostro,Intel,Core i3,10th,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,0,No,No,506.12,[0.0 - 687.5],663.49,23,0,0,0
dell,Vostro,Intel,Core i3,10th,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,14,1,No,Yes,478.26,[0.0 - 687.5],660.25,27,4,1917,189
dell,Vostro,Intel,Core i3,10th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,478.26,[0.0 - 687.5],524.55,8,4.3,1267,171
dell,Vostro,Intel,Core i3,10th,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,502.48,[0.0 - 687.5],663.46,24,5,7,5
dell,Vostro,Intel,Core i3,10th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,508.54,[0.0 - 687.5],603.44,15,3.9,29,7
dell,Vostro,Intel,Core i3,11th,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,538.05,[0.0 - 687.5],0,0,0,0,0
dell,Vostro,Intel,Core i3,11th,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,14,1,No,Yes,520.65,[0.0 - 687.5],522.3,0,4.1,62,7
dell,Vostro,Intel,Core i3,11th,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,484.32,[0.0 - 687.5],554.8,12,3.9,170,11
dell,Vostro,Intel,Core i3,11th,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,527.92,[0.0 - 687.5],700.78,24,0,0,0
dell,Vostro,Intel,Core i3,11th,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,527.92,[0.0 - 687.5],724,27,0,0,0
dell,Vostro,Intel,Core i3,11th,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,532.76,[0.0 - 687.5],687.21,22,0,0,0
dell,Vostro,Intel,Core i3,11th,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,14,0,No,No,510.96,[0.0 - 687.5],542.33,5,3.9,250,21
dell,Vostro,Intel,Core i3,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,502.48,[0.0 - 687.5],671.53,25,4.3,1753,165
dell,Vostro,Intel,Core i3,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14.96,1,No,Yes,508.54,[0.0 - 687.5],660.17,22,3.6,10,5
dell,Vostro,Intel,Core i5,11th,16,DDR4,512,0,Windows,64-bit,2,Casual,14,1,No,Yes,841.59,[687.5 - 1375.0],1120.89,24,0,0,0
dell,Vostro,Intel,Core i5,11th,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,14,1,No,Yes,593.31,[0.0 - 687.5],851.23,30,3.6,470,46
dell,Vostro,Intel,Core i5,11th,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,14,1,No,Yes,665.98,[0.0 - 687.5],972.31,31,3.8,353,28
dell,Vostro,Intel,Core i5,11th,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,14,1,No,Yes,714.42,[687.5 - 1375.0],897.01,20,4,8,1
dell,Vostro,Intel,Core i5,11th,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,750.76,[687.5 - 1375.0],834.44,10,0,0,0
dell,Vostro,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,672.04,[0.0 - 687.5],977.49,31,4.1,337,27
dell,Vostro,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,Casual,14,1,No,Yes,777.4,[687.5 - 1375.0],1034.16,24,0,0,0
dell,Vostro,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,ThinNlight,15.6,0,No,No,750.76,[687.5 - 1375.0],833.95,9,4.1,35,4
dell,Vostro,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,ThinNlight,15.6,1,No,Yes,805.26,[687.5 - 1375.0],1055.69,23,4.1,199,17
dell,XPS,Intel,Core i5,10th,8,LPDDR4,0,512,DOS,32-bit,0,ThinNlight,16,1,No,No,1695.41,[1375.0 - 2062.5],1885.91,10,0,0,0
dell,XPS,Intel,Core i5,10th,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,16,1,No,Yes,1355.09,[687.5 - 1375.0],1870.49,27,0,0,0
dell,XPS,Intel,Core i5,11th,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,16,1,No,Yes,1392.64,[1375.0 - 2062.5],1401.59,0,0,0,0
dell,XPS,Intel,Core i7,11th,16,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,16,1,No,Yes,1638.61,[1375.0 - 2062.5],1641.67,0,5,5,2
dell,XPS,Intel,Core i7,8th,16,DDR3,512,0,Windows,64-bit,0,ThinNlight,16,1,No,Yes,1476.2,[1375.0 - 2062.5],1684.68,12,1.7,3,0
hp,15,Intel,Core i7,8th,16,DDR4,128,1024,Windows,64-bit,4,Casual,15.6,1,No,No,1416.26,[1375.0 - 2062.5],0,0,0,0,0
hp,250,Intel,Core i5,10th,8,DDR4,0,1024,Windows,32-bit,0,Casual,15.6,1,No,Yes,590.89,[0.0 - 687.5],663.51,10,3.4,11,1
hp,430,Intel,Core i5,11th,8,DDR4,512,0,Windows,32-bit,0,Casual,16,0,No,No,1138.43,[687.5 - 1375.0],1186.87,4,0,0,0
hp,14a,Intel,Celeron Dual,10th,4,DDR4,0,512,Windows,64-bit,0,Casual,15.6,0,No,No,320.58,[0.0 - 687.5],381.88,16,3.6,232,23
hp,14s,AMD,Ryzen 5,11th,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,635.82,[0.0 - 687.5],726.66,12,4.3,741,67
hp,14s,Intel,Core i3,10th,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,441.93,[0.0 - 687.5],518.19,14,3.8,1146,175
hp,14s,Intel,Core i3,11th,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,514.59,[0.0 - 687.5],555.8,7,4.4,5205,561
hp,14s,Intel,Core i5,10th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,678.09,[0.0 - 687.5],944.6,28,4.2,30,4
hp,14s,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,0,No,No,702.31,[687.5 - 1375.0],765.16,8,4.3,1541,123
hp,15-ec1105AX,AMD,Ryzen 5,11th,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,No,No,714.42,[687.5 - 1375.0],849.85,15,4.5,1049,134
hp,15q,AMD,Ryzen 3,10th,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,No,No,398.66,[0.0 - 687.5],0,0,4,353,58
hp,15q,Intel,Core i3,7th,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,0,No,No,399.12,[0.0 - 687.5],0,0,4.2,311,27
hp,15q,Intel,Core i5,8th,8,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,No,No,566.67,[0.0 - 687.5],607.85,6,4.2,3062,325
hp,15s,AMD,Ryzen 3,11th,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,538.82,[0.0 - 687.5],593.44,9,4.3,267,42
hp,15s,AMD,Ryzen 3,10th,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,478.26,[0.0 - 687.5],496.03,3,4.2,7291,895
hp,15s,AMD,Ryzen 3,11th,8,DDR4,256,1024,Windows,64-bit,0,Casual,15.6,1,No,Yes,508.65,[0.0 - 687.5],584.89,13,4.3,3524,432
hp,15s,AMD,Ryzen 5,11th,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,647.81,[0.0 - 687.5],726.54,10,4.4,826,118
hp,15s,AMD,Ryzen 5,11th,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,661.14,[0.0 - 687.5],726.54,9,4.4,349,69
hp,15s,AMD,Ryzen 7,11th,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,829.6,[687.5 - 1375.0],871.99,4,4.5,134,22
hp,15s,Intel,Core i3,10th,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,493.52,[0.0 - 687.5],521.86,5,4.1,1096,116
hp,15s,Intel,Core i3,11th,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,484.32,[0.0 - 687.5],551.22,12,3.9,324,45
hp,15s,Intel,Core i3,11th,4,DDR4,512,0,Windows,32-bit,0,ThinNlight,15.6,1,No,No,617.54,[0.0 - 687.5],626.72,1,0,0,0
hp,15s,Intel,Core i3,11th,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,550.93,[0.0 - 687.5],569.09,3,4.3,523,66
hp,15s,Intel,Core i3,11th,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,529.13,[0.0 - 687.5],592.62,10,4.1,4999,490
hp,15s,Intel,Core i5,10th,8,LPDDR4,0,512,DOS,32-bit,0,ThinNlight,14,0,No,No,678.09,[0.0 - 687.5],765.16,11,4,818,109
hp,250-G6,Intel,Core i5,7th,4,DDR4,0,1024,Windows,32-bit,2,Casual,15.6,0,No,No,559.53,[0.0 - 687.5],0,0,4.2,47,7
hp,APU,AMD,APU Dual,10th,4,DDR4,0,1024,Windows,32-bit,0,Casual,14,0,No,No,253.12,[0.0 - 687.5],276.43,8,3.9,1185,141
hp,Athlon,AMD,Athlon Dual,10th,32,DDR4,32,0,Windows,32-bit,4,Casual,14,0,No,No,325.77,[0.0 - 687.5],335.09,2,0,0,0
hp,Celeron,Intel,Celeron Dual,10th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,0,No,No,393.48,[0.0 - 687.5],475.81,17,4,58,6
hp,Chromebook,Intel,Celeron Dual,10th,4,DDR4,0,512,Windows,64-bit,0,Casual,15.6,0,No,No,338.99,[0.0 - 687.5],381.88,11,3.8,596,65
hp,Chromebook,Intel,Dual Core,10th,4,DDR4,0,512,DOS,32-bit,0,Casual,15.6,0,No,No,747.79,[687.5 - 1375.0],0,0,4.6,23,4
hp,Chromebook,MediaTek,MediaTek Kompanio,10th,4,DDR4,0,512,DOS,32-bit,0,Casual,15.6,0,No,No,278.43,[0.0 - 687.5],322.91,13,3.8,4623,553
hp,Chromebook,MediaTek,MediaTek Kompanio,10th,4,LPDDR4X,0,512,DOS,32-bit,0,Casual,15.6,0,No,No,272.37,[0.0 - 687.5],300.9,9,3.8,4623,553
hp,Chromebook,MediaTek,MediaTek Kompanio,10th,4,LPDDR4X,0,512,DOS,32-bit,0,Casual,15.6,0,No,No,278.43,[0.0 - 687.5],300.9,7,3.8,4623,553
hp,DA,Intel,Core i3,7th,8,DDR4,0,1024,Windows,64-bit,2,Casual,15.6,0,No,No,596.81,[0.0 - 687.5],0,0,4.5,38,3
hp,Envy,AMD,Ryzen 5,11th,16,DDR4,512,0,Windows,64-bit,0,Casual,13.3,1,Yes,Yes,1187.11,[687.5 - 1375.0],0,0,0,0,0
hp,Envy,AMD,Ryzen 5,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,13.3,1,Yes,Yes,896.2,[687.5 - 1375.0],1075.94,16,4.6,206,27
hp,Envy,Intel,Core i5,10th,8,DDR4,512,0,Windows,64-bit,4,Casual,16,1,No,Yes,1289.69,[687.5 - 1375.0],1675.74,23,4.7,3,0
hp,Envy,Intel,Core i7,10th,16,DDR4,1024,0,Windows,64-bit,6,Casual,15.6,1,No,Yes,1752.33,[1375.0 - 2062.5],2100.68,16,4.2,17,4
hp,Envy,Intel,Core i7,11th,16,DDR4,512,0,Windows,64-bit,0,Casual,13.3,1,Yes,Yes,1247.31,[687.5 - 1375.0],1389.74,10,4.7,11,2
hp,Envy,Intel,Core i7,11th,16,DDR4,512,0,Windows,64-bit,0,Casual,16,1,Yes,Yes,1259.54,[687.5 - 1375.0],1438.49,12,0,0,0
hp,HP,AMD,Ryzen 5,11th,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,No,No,726.54,[687.5 - 1375.0],920.67,21,4.4,1978,188
hp,HP,AMD,Ryzen 7,11th,16,DDR4,1024,0,Windows,64-bit,0,ThinNlight,13.3,1,Yes,Yes,1126.2,[687.5 - 1375.0],1364.55,17,0,0,0
hp,HP,Intel,Core i5,11th,16,DDR4,512,0,Windows,64-bit,4,Casual,14,1,No,Yes,1223.08,[687.5 - 1375.0],1368.54,10,0,0,0
hp,HP,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,16,1,Yes,Yes,1392.75,[1375.0 - 2062.5],1673.32,16,0,0,0
hp,HP,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,2,Casual,16,1,Yes,Yes,932.42,[687.5 - 1375.0],1201.44,22,4.4,14,2
hp,HP,Intel,Core i7,11th,16,DDR4,1024,0,Windows,64-bit,2,Casual,13.3,1,No,Yes,1150.42,[687.5 - 1375.0],1939.37,40,0,0,0
hp,Pavilion,Intel,Core i3,10th,4,DDR4,512,0,Windows,32-bit,0,Casual,15.6,0,No,No,469.89,[0.0 - 687.5],580.31,19,4.4,30,1
hp,Pavilion,Intel,Core i3,10th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,514.59,[0.0 - 687.5],609.11,15,4.3,1296,126
hp,Pavilion,Intel,Core i3,11th,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,508.54,[0.0 - 687.5],572.41,11,4,69,5
hp,Pavilion,Intel,Core i3,11th,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,537.43,[0.0 - 687.5],549.55,2,4.2,1090,96
hp,Pavilion,Intel,Core i3,11th,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,543.78,[0.0 - 687.5],617.66,11,4.2,1029,107
hp,Pavilion,Intel,Core i3,11th,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,581.2,[0.0 - 687.5],619.66,6,4.3,1605,215
hp,Pavilion,Intel,Core i3,11th,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,592.22,[0.0 - 687.5],605.55,2,4.3,1278,135
hp,Pavilion,Intel,Core i3,11th,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,484.32,[0.0 - 687.5],606.58,20,4.2,273,30
hp,Pavilion,Intel,Core i3,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,15.6,0,No,No,552.86,[0.0 - 687.5],668.55,17,4.1,39,4
hp,Pavilion,Intel,Core i3,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,No,No,499.58,[0.0 - 687.5],564.39,11,4.1,117,11
hp,Pavilion,Intel,Core i3,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,0,No,No,544.87,[0.0 - 687.5],640.67,14,0,0,0
hp,Pavilion,Intel,Core i3,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,520.65,[0.0 - 687.5],600.58,13,4.3,681,59
hp,Pavilion,Intel,Core i3,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,520.65,[0.0 - 687.5],694.32,25,4.4,158,18
hp,Pavilion,Intel,Core i3,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,532.52,[0.0 - 687.5],607.92,12,4.3,571,56
hp,Pavilion,Intel,Core i5,11th,8,DDR4,512,0,Windows,32-bit,0,ThinNlight,14,1,No,Yes,726.64,[687.5 - 1375.0],989.27,26,4,4,1
hp,Pavilion,Intel,Core i5,11th,8,DDR4,512,0,Windows,32-bit,4,Casual,16,0,No,No,993.1,[687.5 - 1375.0],1077.87,7,0,0,0
hp,Pavilion,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,665.98,[0.0 - 687.5],849.84,21,4.2,116,15
hp,Pavilion,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,0,No,No,678.2,[0.0 - 687.5],799.93,15,4.8,5,1
hp,Pavilion,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,No,653.87,[0.0 - 687.5],849.84,23,4.1,206,17
hp,Pavilion,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,738.77,[687.5 - 1375.0],823.54,10,4.3,1124,100
hp,Pavilion,Intel,Core i5,7th,4,DDR4,0,1024,Windows,64-bit,0,Casual,15.6,1,No,No,540.14,[0.0 - 687.5],0,0,4.1,122,12
hp,Pavilion,Intel,Core i7,11th,16,DDR4,512,0,Windows,32-bit,0,Casual,16,0,No,No,1448.46,[1375.0 - 2062.5],2361.63,38,0,0,0
hp,Notebook,Intel,Core i3,11th,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,15.6,1,No,No,481.89,[0.0 - 687.5],524.36,8,3.9,40,3
hp,OMEN,AMD,Ryzen 7,10th,4,DDR4,1024,0,Windows,64-bit,8,Casual,16,1,No,No,1937.63,[1375.0 - 2062.5],2256.85,14,4.8,17,2
hp,OMEN,AMD,Ryzen 9,11th,4,DDR4,1024,0,Windows,64-bit,8,Casual,16,1,No,Yes,1719.63,[1375.0 - 2062.5],1983.03,13,0,0,0
hp,Omen,Intel,Core i5,10th,8,LPDDR4,0,512,DOS,32-bit,4,Casual,15.6,0,No,No,1241.99,[687.5 - 1375.0],0,0,0,0,0
hp,OMEN,Intel,Core i7,11th,16,DDR4,1024,0,Windows,64-bit,4,Casual,16,0,No,No,1416.86,[1375.0 - 2062.5],1607.33,11,0,0,0
hp,OMEN,Intel,Core i7,11th,16,DDR4,1024,0,Windows,64-bit,4,Casual,16,0,No,No,1477.41,[1375.0 - 2062.5],1676.14,11,0,0,0
hp,Omen,Intel,Core i7,11th,16,DDR4,1024,0,Windows,64-bit,6,Casual,16.1,1,No,Yes,1659.08,[1375.0 - 2062.5],1908.24,13,0,0,0
hp,OMEN,Intel,Core i7,11th,16,DDR4,1024,0,Windows,64-bit,8,Casual,16,1,No,Yes,2082.96,[2062.5 - 2750.0],2396.29,13,0,0,0
hp,Pavilion,AMD,Ryzen 5,11th,16,DDR4,512,0,Windows,64-bit,0,Casual,13.3,1,No,Yes,799.2,[687.5 - 1375.0],1089.89,26,4.4,104,18
hp,Pavilion,AMD,Ryzen 5,11th,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,726.64,[687.5 - 1375.0],906.37,19,4.1,19,1
hp,Pavilion,AMD,Ryzen 5,11th,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,817.49,[687.5 - 1375.0],908.91,10,4.4,196,19
hp,Pavilion,AMD,Ryzen 5,11th,16,DDR4,512,0,Windows,64-bit,2,Casual,14,1,No,Yes,774.98,[687.5 - 1375.0],906.37,14,4.2,90,13
hp,Pavilion,AMD,Ryzen 5,11th,4,DDR4,0,1024,Windows,64-bit,4,Gaming,14,1,No,No,726.54,[687.5 - 1375.0],825.87,12,4.1,1480,151
hp,Pavilion,AMD,Ryzen 5,11th,4,DDR4,256,1024,Windows,64-bit,4,Gaming,14,1,No,No,968.87,[687.5 - 1375.0],1006.24,3,4.6,34,6
hp,Pavilion,AMD,Ryzen 5,11th,4,DDR4,512,0,Windows,64-bit,0,Casual,16,1,No,Yes,1019.84,[687.5 - 1375.0],0,0,0,0,0
hp,Pavilion,AMD,Ryzen 5,11th,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,667.19,[0.0 - 687.5],822.71,18,4.4,364,52
hp,Pavilion,AMD,Ryzen 5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,702.42,[687.5 - 1375.0],852.84,17,4.5,86,15
hp,Pavilion,AMD,Ryzen 5,11th,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,No,No,702.31,[687.5 - 1375.0],849.85,17,4.5,4740,532
hp,Pavilion,AMD,Ryzen 5,11th,8,DDR4,512,0,Windows,64-bit,4,Casual,15.6,1,No,Yes,883.98,[687.5 - 1375.0],1062.33,16,4.7,16,4
hp,Pavilion,AMD,Ryzen 5,11th,8,DDR4,512,0,Windows,64-bit,4,Gaming,15.6,1,No,Yes,787.09,[687.5 - 1375.0],847.64,7,3.8,8,1
hp,Pavilion,AMD,Ryzen 7,11th,16,DDR4,1024,0,Windows,64-bit,0,ThinNlight,13.3,1,No,Yes,1019.62,[687.5 - 1375.0],1326.95,23,0,0,0
hp,Pavilion,AMD,Ryzen 7,11th,16,DDR4,256,1024,Windows,64-bit,4,Gaming,15.6,1,No,Yes,920.31,[687.5 - 1375.0],1133.15,18,4.5,1084,123
hp,Pavilion,AMD,Ryzen 7,11th,16,DDR4,512,0,Windows,64-bit,2,Casual,14,1,No,Yes,968.75,[687.5 - 1375.0],1045.8,7,3.5,23,6
hp,Pavilion,AMD,Ryzen 7,11th,16,DDR4,512,0,Windows,64-bit,4,Gaming,15.6,1,No,Yes,1029.31,[687.5 - 1375.0],1345.62,23,2.8,4,2
hp,Pavilion,AMD,Ryzen 7,11th,4,DDR4,512,0,Windows,64-bit,4,Casual,16,1,No,No,1101.97,[687.5 - 1375.0],1250.03,11,4.6,273,40
hp,Pavilion,Intel,Core i3,11th,4,DDR4,512,0,Windows,64-bit,0,Casual,15.6,1,Yes,Yes,838.89,[687.5 - 1375.0],0,0,0,0,0
hp,Pavilion,Intel,Core i3,11th,8,DDR4,256,0,Windows,64-bit,0,Casual,14,1,Yes,Yes,653.87,[0.0 - 687.5],769.17,14,4.6,14,0
hp,Pavilion,Intel,Core i3,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,14,1,No,Yes,665.98,[0.0 - 687.5],838.89,20,4.5,35,3
hp,Pavilion,Intel,Core i3,11th,8,DDR4,512,0,Windows,64-bit,0,Casual,14,1,Yes,Yes,672.04,[0.0 - 687.5],797.54,15,4.3,143,15
hp,Pavilion,Intel,Core i3,8th,4,DDR4,256,0,Windows,64-bit,0,Casual,14,1,Yes,Yes,656.87,[0.0 - 687.5],0,0,4.4,71,8
hp,Pavilion,Intel,Core i5,11th,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,811.42,[687.5 - 1375.0],962.15,15,4.4,17,1
hp,Pavilion,Intel,Core i5,11th,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,823.42,[687.5 - 1375.0],948.21,13,4.5,108,6
hp,Pavilion,Intel,Core i5,11th,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,902.14,[687.5 - 1375.0],1033.78,12,4.3,10,0
hp,Pavilion,Intel,Core i5,11th,16,DDR4,512,0,Windows,64-bit,2,Casual,15.6,1,No,No,944.65,[687.5 - 1375.0],1077.87,12,4.4,512,85
hp,Pavilion,Intel,Core i5,11th,8,DDR4,256,1024,Windows,64-bit,4,Gaming,15.6,1,No,Yes,871.87,[687.5 - 1375.0],1062.33,17,4.3,127,20
hp,Pavilion,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,14,1,No,Yes,706.55,[687.5 - 1375.0],906.37,22,4,69,6
hp,Pavilion,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,774.98,[687.5 - 1375.0],908.6,14,4.7,3,0
hp,Pavilion,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,774.98,[687.5 - 1375.0],936.5,17,4.7,17,1
hp,Pavilion,Intel,Core i5,11th,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,16,1,No,Yes,878.04,[687.5 - 1375.0],979.77,10,4.4,40,3
